"","artist_name","Valence","danceability","energy","loudness","speechiness","acousticness","liveness","tempo","track_name","album_name","album_release_year"
"364","Taylor Swift",0.465,0.55,0.688,-7.416,0.0897,0.0692,0.106,139.997,"Wildest Dreams","1989 (Deluxe Edition)",2014
"365","Taylor Swift",0.545,0.765,0.656,-6.112,0.0504,0.00364,0.0918,119.997,"How You Get The Girl","1989 (Deluxe Edition)",2014
"366","Taylor Swift",0.107,0.481,0.435,-8.795,0.0321,0.678,0.0928,143.95,"This Love","1989 (Deluxe Edition)",2014
"367","Taylor Swift",0.495,0.602,0.755,-4.991,0.071,0.245,0.178,159.965,"I Know Places","1989 (Deluxe Edition)",2014
"368","Taylor Swift",0.211,0.815,0.377,-7.754,0.0346,0.232,0.1,103.97,"Clean","1989 (Deluxe Edition)",2014
"369","Taylor Swift",0.197,0.422,0.692,-5.447,0.0549,0.0493,0.177,184.014,"Wonderland","1989 (Deluxe Edition)",2014
"370","Taylor Swift",0.319,0.474,0.48,-8.894,0.0622,0.707,0.0903,170.109,"You Are In Love","1989 (Deluxe Edition)",2014
"371","Taylor Swift",0.584,0.633,0.889,-5.87,0.0715,0.00463,0.0658,121.956,"New Romantics","1989 (Deluxe Edition)",2014
"372","Taylor Swift",0.15,0.592,0.128,-17.932,0.589,0.829,0.527,78.828,"I Know Places - Voice Memo","1989 (Deluxe Edition)",2014
"373","Taylor Swift",0.645,0.781,0.357,-16.394,0.912,0.717,0.185,118.317,"I Wish You Would - Voice Memo","1989 (Deluxe Edition)",2014
"374","Taylor Swift",0.578,0.675,0.234,-15.064,0.721,0.801,0.657,127.296,"Blank Space - Voice Memo","1989 (Deluxe Edition)",2014
"375","Taylor Swift",0.615,0.793,0.634,-4.807,0.0324,0.038,0.304,117.024,"Welcome To New York","1989",2014
"376","Taylor Swift",0.583,0.753,0.678,-5.421,0.0644,0.085,0.13,96.006,"Blank Space","1989",2014
"377","Taylor Swift",0.456,0.598,0.786,-5.572,0.0383,0.00253,0.117,95.019,"Style","1989",2014
"378","Taylor Swift",0.343,0.552,0.842,-6.938,0.0373,0.00103,0.337,91.991,"Out Of The Woods","1989",2014
"379","Taylor Swift",0.471,0.602,0.736,-5.778,0.0338,0.00196,0.105,96.969,"All You Had To Do Was Stay","1989",2014
"380","Taylor Swift",0.943,0.647,0.785,-5.414,0.165,0.0561,0.148,160.015,"Shake It Off","1989",2014
"381","Taylor Swift",0.502,0.648,0.898,-5.963,0.0513,0.016,0.109,118.02,"I Wish You Would","1989",2014
"382","Taylor Swift",0.295,0.65,0.802,-6.114,0.181,0.0871,0.148,170.146,"Bad Blood","1989",2014
"383","Taylor Swift",0.472,0.554,0.666,-7.414,0.0747,0.0702,0.106,140.056,"Wildest Dreams","1989",2014
"384","Taylor Swift",0.524,0.764,0.66,-6.136,0.0494,0.00461,0.0915,119.988,"How You Get The Girl","1989",2014
"385","Taylor Swift",0.0828,0.475,0.459,-8.768,0.0333,0.635,0.101,143.988,"This Love","1989",2014
"386","Taylor Swift",0.507,0.596,0.763,-4.99,0.0661,0.231,0.2,159.958,"I Know Places","1989",2014
"387","Taylor Swift",0.22,0.81,0.379,-7.771,0.0349,0.241,0.113,103.981,"Clean","1989",2014
"388","Taylor Swift",0.397,0.588,0.825,-5.882,0.0328,0.000197,0.0885,129.968,"State Of Grace","Red (Deluxe Edition)",2012
"389","Taylor Swift",0.641,0.602,0.896,-4.267,0.0437,0.0773,0.091,124.978,"Red","Red (Deluxe Edition)",2012
"390","Taylor Swift",0.395,0.705,0.621,-8.086,0.0334,0.101,0.147,109.993,"Treacherous","Red (Deluxe Edition)",2012
"391","Taylor Swift",0.679,0.622,0.469,-6.798,0.0363,0.00454,0.0398,77.019,"I Knew You Were Trouble.","Red (Deluxe Edition)",2012
"392","Taylor Swift",0.337,0.602,0.609,-7.803,0.0243,0.0382,0.127,93.06,"All Too Well","Red (Deluxe Edition)",2012
"393","Taylor Swift",0.668,0.658,0.729,-6.561,0.0378,0.00215,0.0752,104.007,"22","Red (Deluxe Edition)",2012
"394","Taylor Swift",0.233,0.567,0.481,-7.357,0.027,0.0173,0.182,145.865,"I Almost Do","Red (Deluxe Edition)",2012
"395","Taylor Swift",0.75,0.628,0.676,-5.911,0.0916,0.00957,0.102,85.984,"We Are Never Ever Getting Back Together","Red (Deluxe Edition)",2012
"396","Taylor Swift",0.928,0.729,0.748,-6.67,0.0245,0.307,0.09,99.981,"Stay Stay Stay","Red (Deluxe Edition)",2012
"397","Taylor Swift",0.123,0.505,0.443,-7.039,0.0276,0.035,0.0921,94.069,"The Last Time","Red (Deluxe Edition)",2012
"398","Taylor Swift",0.648,0.627,0.816,-6.698,0.0774,0.0162,0.0966,157.043,"Holy Ground","Red (Deluxe Edition)",2012
"399","Taylor Swift",0.261,0.624,0.34,-12.411,0.029,0.632,0.121,129.987,"Sad Beautiful Tragic","Red (Deluxe Edition)",2012
"400","Taylor Swift",0.545,0.706,0.499,-7.675,0.0369,0.0371,0.132,117.937,"The Lucky One","Red (Deluxe Edition)",2012
"401","Taylor Swift",0.436,0.624,0.458,-6.755,0.0287,0.36,0.303,80.017,"Everything Has Changed","Red (Deluxe Edition)",2012
"402","Taylor Swift",0.587,0.649,0.777,-5.804,0.0406,0.0213,0.221,126.018,"Starlight","Red (Deluxe Edition)",2012
"403","Taylor Swift",0.323,0.53,0.526,-8.349,0.0263,0.199,0.232,79.025,"Begin Again","Red (Deluxe Edition)",2012
"404","Taylor Swift",0.275,0.62,0.506,-7.327,0.0312,0.187,0.102,126.015,"The Moment I Knew","Red (Deluxe Edition)",2012
"405","Taylor Swift",0.217,0.483,0.548,-6.291,0.0254,0.00471,0.0997,79.926,"Come Back...Be Here","Red (Deluxe Edition)",2012
"406","Taylor Swift",0.633,0.733,0.59,-5.86,0.0284,0.272,0.136,125.048,"Girl At Home","Red (Deluxe Edition)",2012
"407","Taylor Swift",0.519,0.828,0.64,-8.248,0.0355,0.175,0.0996,109.993,"Treacherous - Original Demo Recording","Red (Deluxe Edition)",2012
"408","Taylor Swift",0.637,0.678,0.902,-4.659,0.0358,0.113,0.0722,124.998,"Red - Original Demo Recording","Red (Deluxe Edition)",2012
"409","Taylor Swift",0.0682,0.626,0.118,-15.91,0.0305,0.664,0.127,105.597,"State Of Grace - Acoustic","Red (Deluxe Edition)",2012
"410","Taylor Swift",0.397,0.588,0.825,-5.882,0.0328,0.000197,0.0885,129.968,"State Of Grace","Red",2012
"411","Taylor Swift",0.641,0.602,0.896,-4.267,0.0437,0.0773,0.091,124.978,"Red","Red",2012
"412","Taylor Swift",0.395,0.705,0.621,-8.086,0.0334,0.101,0.147,109.993,"Treacherous","Red",2012
"413","Taylor Swift",0.679,0.622,0.469,-6.798,0.0363,0.00454,0.0398,77.019,"I Knew You Were Trouble.","Red",2012
"414","Taylor Swift",0.337,0.602,0.609,-7.803,0.0243,0.0382,0.127,93.06,"All Too Well","Red",2012
"415","Taylor Swift",0.668,0.658,0.729,-6.561,0.0378,0.00215,0.0752,104.007,"22","Red",2012
"416","Taylor Swift",0.233,0.567,0.481,-7.357,0.027,0.0173,0.182,145.865,"I Almost Do","Red",2012
"417","Taylor Swift",0.75,0.628,0.676,-5.911,0.0916,0.00957,0.102,85.984,"We Are Never Ever Getting Back Together","Red",2012
"418","Taylor Swift",0.928,0.729,0.748,-6.67,0.0245,0.307,0.09,99.981,"Stay Stay Stay","Red",2012
"419","Taylor Swift",0.123,0.505,0.443,-7.039,0.0276,0.035,0.0921,94.069,"The Last Time","Red",2012
"420","Taylor Swift",0.648,0.627,0.816,-6.698,0.0774,0.0162,0.0966,157.043,"Holy Ground","Red",2012
"421","Taylor Swift",0.261,0.624,0.34,-12.411,0.029,0.632,0.121,129.987,"Sad Beautiful Tragic","Red",2012
"422","Taylor Swift",0.545,0.706,0.499,-7.675,0.0369,0.0371,0.132,117.937,"The Lucky One","Red",2012
"423","Taylor Swift",0.436,0.624,0.458,-6.755,0.0287,0.36,0.303,80.017,"Everything Has Changed","Red",2012
"424","Taylor Swift",0.587,0.649,0.777,-5.804,0.0406,0.0213,0.221,126.018,"Starlight","Red",2012
"425","Taylor Swift",0.323,0.53,0.526,-8.349,0.0263,0.199,0.232,79.025,"Begin Again","Red",2012
"426","Taylor Swift",0.298,0.455,0.783,-5.184,0.0393,0.00917,0.918,114.981,"Sparks Fly - Live/2011","Speak Now World Tour Live",2010
"427","Taylor Swift",0.442,0.496,0.852,-4.775,0.0373,0.00233,0.554,120.969,"Mine - Live/2011","Speak Now World Tour Live",2010
"428","Taylor Swift",0.472,0.419,0.908,-5.156,0.0651,0.00048,0.815,139.813,"The Story Of Us - Live","Speak Now World Tour Live",2010
"429","Taylor Swift",0.432,0.429,0.915,-4.373,0.069,0.154,0.693,163.752,"Mean - Live/2011","Speak Now World Tour Live",2010
"430","Taylor Swift",0.267,0.421,0.355,-10.21,0.0298,0.715,0.867,77.769,"Ours - Live/2011","Speak Now World Tour Live",2010
"431","Taylor Swift",0.171,0.374,0.516,-8.745,0.0294,0.155,0.795,142.057,"Back To December/Apologize/You're Not Sorry - Live/2011/Medley","Speak Now World Tour Live",2010
"432","Taylor Swift",0.386,0.445,0.887,-5.629,0.0768,0.00306,0.931,145.954,"Better Than Revenge - Live/2011","Speak Now World Tour Live",2010
"433","Taylor Swift",0.373,0.615,0.694,-5.251,0.0318,0.0636,0.83,118.876,"Speak Now - Live/2011","Speak Now World Tour Live",2010
"434","Taylor Swift",0.188,0.427,0.395,-12.551,0.0291,0.205,0.701,79.517,"Last Kiss - Live/2011","Speak Now World Tour Live",2010
"435","Taylor Swift",0.27,0.374,0.504,-8.407,0.0392,0.806,0.76,109.025,"Drops Of Jupiter - Live/2011","Speak Now World Tour Live",2010
"436","Taylor Swift",0.363,0.327,0.488,-9.287,0.0322,0.713,0.837,104.46,"Bette Davis Eyes - Live/2011","Speak Now World Tour Live",2010
"437","Taylor Swift",0.249,0.536,0.512,-6.794,0.0341,0.794,0.497,97.397,"I Want You Back - Live/2011","Speak Now World Tour Live",2010
"438","Taylor Swift",0.138,0.521,0.386,-8.784,0.0301,0.0157,0.884,119.518,"Dear John - Live/2011","Speak Now World Tour Live",2010
"439","Taylor Swift",0.214,0.34,0.663,-5.597,0.0331,0.0747,0.563,163.678,"Enchanted - Live/2011","Speak Now World Tour Live",2010
"440","Taylor Swift",0.177,0.338,0.818,-7.495,0.0496,0.0245,0.889,162.157,"Haunted - Live/2011","Speak Now World Tour Live",2010
"441","Taylor Swift",0.204,0.544,0.728,-5.838,0.0282,0.0053,0.865,101.939,"Long Live - Live/2011","Speak Now World Tour Live",2010
"442","Taylor Swift",0.658,0.624,0.757,-2.94,0.0296,0.00265,0.189,121.07,"Mine","Speak Now (Deluxe Edition)",2010
"443","Taylor Swift",0.374,0.605,0.787,-3.002,0.0308,0.0396,0.163,114.987,"Sparks Fly","Speak Now (Deluxe Edition)",2010
"444","Taylor Swift",0.286,0.529,0.67,-4.663,0.0303,0.117,0.334,141.893,"Back To December","Speak Now (Deluxe Edition)",2010
"445","Taylor Swift",0.735,0.709,0.599,-3.734,0.0304,0.095,0.0973,118.975,"Speak Now","Speak Now (Deluxe Edition)",2010
"446","Taylor Swift",0.102,0.589,0.47,-5.32,0.028,0.166,0.112,119.386,"Dear John","Speak Now (Deluxe Edition)",2010
"447","Taylor Swift",0.789,0.568,0.761,-3.987,0.0459,0.452,0.217,163.974,"Mean","Speak Now (Deluxe Edition)",2010
"448","Taylor Swift",0.683,0.543,0.818,-3.611,0.0398,0.00478,0.0357,139.898,"The Story Of Us","Speak Now (Deluxe Edition)",2010
"449","Taylor Swift",0.554,0.714,0.305,-8.837,0.0305,0.819,0.174,124.91,"Never Grow Up","Speak Now (Deluxe Edition)",2010
"450","Taylor Swift",0.208,0.455,0.623,-3.878,0.0288,0.0739,0.146,163.893,"Enchanted","Speak Now (Deluxe Edition)",2010
"451","Taylor Swift",0.635,0.516,0.917,-3.186,0.0827,0.0139,0.36,145.821,"Better Than Revenge","Speak Now (Deluxe Edition)",2010
"452","Taylor Swift",0.17,0.552,0.608,-5.29,0.0259,0.186,0.125,134.05,"Innocent","Speak Now (Deluxe Edition)",2010
"453","Taylor Swift",0.352,0.436,0.95,-2.627,0.057,0.0826,0.149,162.088,"Haunted","Speak Now (Deluxe Edition)",2010
"454","Taylor Swift",0.196,0.371,0.341,-9.475,0.0319,0.57,0.101,89.038,"Last Kiss","Speak Now (Deluxe Edition)",2010
"455","Taylor Swift",0.142,0.418,0.68,-4.3,0.0347,0.036,0.114,204.12,"Long Live","Speak Now (Deluxe Edition)",2010
"456","Taylor Swift",0.238,0.608,0.569,-7.227,0.0284,0.537,0.097,159.845,"Ours","Speak Now (Deluxe Edition)",2010
"457","Taylor Swift",0.289,0.511,0.719,-3.457,0.0265,0.166,0.34,147.852,"If This Was A Movie","Speak Now (Deluxe Edition)",2010
"458","Taylor Swift",0.559,0.582,0.765,-3.648,0.0324,0.0268,0.103,131.982,"Superman","Speak Now (Deluxe Edition)",2010
"459","Taylor Swift",0.377,0.541,0.453,-6.459,0.0266,0.748,0.2,141.757,"Back To December - Acoustic","Speak Now (Deluxe Edition)",2010
"460","Taylor Swift",0.313,0.563,0.443,-5.078,0.0247,0.842,0.293,80.962,"Haunted - Acoustic Version","Speak Now (Deluxe Edition)",2010
"461","Taylor Swift",0.679,0.695,0.723,-3.806,0.0285,0.00727,0.1,121.011,"Mine - POP Mix","Speak Now (Deluxe Edition)",2010
"462","Taylor Swift",0.658,0.624,0.757,-2.94,0.0296,0.00265,0.189,121.07,"Mine","Speak Now",2010
"463","Taylor Swift",0.374,0.605,0.787,-3.002,0.0308,0.0396,0.163,114.987,"Sparks Fly","Speak Now",2010
"464","Taylor Swift",0.286,0.529,0.67,-4.663,0.0303,0.117,0.334,141.893,"Back To December","Speak Now",2010
"465","Taylor Swift",0.735,0.709,0.599,-3.734,0.0304,0.095,0.0973,118.975,"Speak Now","Speak Now",2010
"466","Taylor Swift",0.102,0.589,0.47,-5.32,0.028,0.166,0.112,119.386,"Dear John","Speak Now",2010
"467","Taylor Swift",0.789,0.568,0.761,-3.987,0.0459,0.452,0.217,163.974,"Mean","Speak Now",2010
"468","Taylor Swift",0.683,0.543,0.818,-3.611,0.0398,0.00478,0.0357,139.898,"The Story Of Us","Speak Now",2010
"469","Taylor Swift",0.554,0.714,0.305,-8.837,0.0305,0.819,0.174,124.91,"Never Grow Up","Speak Now",2010
"470","Taylor Swift",0.208,0.455,0.623,-3.878,0.0288,0.0739,0.146,163.893,"Enchanted","Speak Now",2010
"471","Taylor Swift",0.635,0.516,0.917,-3.186,0.0827,0.0139,0.36,145.821,"Better Than Revenge","Speak Now",2010
"472","Taylor Swift",0.17,0.552,0.608,-5.29,0.0259,0.186,0.125,134.05,"Innocent","Speak Now",2010
"473","Taylor Swift",0.352,0.436,0.95,-2.627,0.057,0.0826,0.149,162.088,"Haunted","Speak Now",2010
"474","Taylor Swift",0.196,0.371,0.341,-9.475,0.0319,0.57,0.101,89.038,"Last Kiss","Speak Now",2010
"475","Taylor Swift",0.142,0.418,0.68,-4.3,0.0346,0.036,0.108,204.125,"Long Live","Speak Now",2010
"476","Taylor Swift",0.82,0.618,0.687,-5.737,0.0271,0.111,0.0693,79.991,"Jump Then Fall","Fearless Platinum Edition",2008
"477","Taylor Swift",0.288,0.419,0.454,-6.809,0.0335,0.0583,0.0974,200.017,"Untouchable","Fearless Platinum Edition",2008
"478","Taylor Swift",0.294,0.592,0.16,-10.785,0.0347,0.852,0.116,118.929,"Forever & Always - Piano Version","Fearless Platinum Edition",2008
"479","Taylor Swift",0.224,0.527,0.475,-6.205,0.0258,0.0868,0.248,143.962,"Come In With The Rain","Fearless Platinum Edition",2008
"480","Taylor Swift",0.228,0.61,0.531,-6.123,0.0239,0.367,0.351,85.979,"SuperStar","Fearless Platinum Edition",2008
"481","Taylor Swift",0.469,0.476,0.816,-4.279,0.0347,0.169,0.238,163.847,"The Other Side Of The Door","Fearless Platinum Edition",2008
"482","Taylor Swift",0.467,0.598,0.714,-4.397,0.0273,0.0364,0.31,99.979,"Fearless","Fearless Platinum Edition",2008
"483","Taylor Swift",0.214,0.559,0.636,-4.4,0.0263,0.0728,0.144,95.485,"Fifteen","Fearless Platinum Edition",2008
"484","Taylor Swift",0.307,0.618,0.736,-3.937,0.0308,0.157,0.073,118.982,"Love Story","Fearless Platinum Edition",2008
"485","Taylor Swift",0.825,0.843,0.553,-7.348,0.0317,0.168,0.107,115.997,"Hey Stephen","Fearless Platinum Edition",2008
"486","Taylor Swift",0.195,0.585,0.346,-8.014,0.0256,0.302,0.102,92.564,"White Horse","Fearless Platinum Edition",2008
"487","Taylor Swift",0.445,0.687,0.771,-4.424,0.0384,0.164,0.112,129.964,"You Belong With Me","Fearless Platinum Edition",2008
"488","Taylor Swift",0.17,0.498,0.486,-7.384,0.0273,0.373,0.113,147.952,"Breathe","Fearless Platinum Edition",2008
"489","Taylor Swift",0.513,0.601,0.852,-3.096,0.0386,0.0606,0.37,100.015,"Tell Me Why","Fearless Platinum Edition",2008
"490","Taylor Swift",0.281,0.459,0.459,-4.126,0.0275,0.13,0.113,134.018,"You're Not Sorry","Fearless Platinum Edition",2008
"491","Taylor Swift",0.379,0.436,0.712,-3.689,0.0329,0.0322,0.111,160.886,"The Way I Loved You","Fearless Platinum Edition",2008
"492","Taylor Swift",0.514,0.605,0.829,-4.993,0.0549,0.0907,0.106,128.012,"Forever & Always","Fearless Platinum Edition",2008
"493","Taylor Swift",0.364,0.664,0.447,-8.535,0.0292,0.611,0.139,126.079,"The Best Day","Fearless Platinum Edition",2008
"494","Taylor Swift",0.224,0.548,0.756,-4.175,0.036,0.00471,0.117,96.038,"Change","Fearless Platinum Edition",2008
"495","Taylor Swift",0.476,0.594,0.712,-4.418,0.0273,0.04,0.309,99.972,"Fearless","Fearless",2008
"496","Taylor Swift",0.203,0.556,0.651,-4.396,0.0266,0.067,0.145,95.485,"Fifteen","Fearless",2008
"497","Taylor Swift",0.296,0.618,0.741,-3.95,0.031,0.17,0.0822,118.984,"Love Story","Fearless",2008
"498","Taylor Swift",0.831,0.841,0.544,-7.347,0.0309,0.194,0.108,115.994,"Hey Stephen","Fearless",2008
"499","Taylor Swift",0.223,0.578,0.34,-8.027,0.0264,0.305,0.104,92.702,"White Horse","Fearless",2008
"500","Taylor Swift",0.443,0.687,0.783,-4.44,0.0386,0.162,0.114,129.964,"You Belong With Me","Fearless",2008
"501","Taylor Swift",0.184,0.505,0.482,-7.372,0.0276,0.379,0.113,73.975,"Breathe","Fearless",2008
"502","Taylor Swift",0.51,0.604,0.855,-3.097,0.038,0.0571,0.343,99.96,"Tell Me Why","Fearless",2008
"503","Taylor Swift",0.276,0.475,0.452,-4.134,0.027,0.146,0.108,133.959,"You're Not Sorry","Fearless",2008
"504","Taylor Swift",0.398,0.433,0.7,-3.709,0.0336,0.0408,0.115,160.927,"The Way I Loved You","Fearless",2008
"505","Taylor Swift",0.544,0.608,0.821,-4.985,0.0576,0.0752,0.11,128.042,"Forever & Always","Fearless",2008
"506","Taylor Swift",0.396,0.666,0.434,-8.543,0.0289,0.647,0.124,126.084,"The Best Day","Fearless",2008
"507","Taylor Swift",0.215,0.541,0.77,-4.17,0.0354,0.00408,0.117,96.013,"Change","Fearless",2008
"508","Taylor Swift",0.512,0.741,0.444,-7.031,0.0311,0.659,0.131,119.006,"Love Story - Live From Clear Channel Stripped 2008","Live From Clear Channel Stripped 2008",2008
"509","Taylor Swift",0.467,0.623,0.266,-5.894,0.026,0.814,0.145,96.601,"Fearless - Live From Clear Channel Stripped 2008","Live From Clear Channel Stripped 2008",2008
"510","Taylor Swift",0.457,0.627,0.704,-3.739,0.0269,0.596,0.0598,98.958,"Beautiful Eyes - Live From Clear Channel Stripped 2008","Live From Clear Channel Stripped 2008",2008
"511","Taylor Swift",0.331,0.731,0.184,-9.235,0.0418,0.856,0.0927,102.404,"Untouchable - Live From Clear Channel Stripped 2008","Live From Clear Channel Stripped 2008",2008
"512","Taylor Swift",0.615,0.344,0.801,-5.373,0.0574,0.664,0.106,204.489,"Teardrops On My Guitar - Live From Clear Channel Stripped 2008","Live From Clear Channel Stripped 2008",2008
"513","Taylor Swift",0.684,0.647,0.872,-1.953,0.0524,0.266,0.419,105.798,"Picture To Burn - Live From Clear Channel Stripped 2008","Live From Clear Channel Stripped 2008",2008
"514","Taylor Swift",0.438,0.429,0.808,-3.004,0.0677,0.399,0.0884,171.537,"Should've Said No - Live From Clear Channel Stripped 2008","Live From Clear Channel Stripped 2008",2008
"515","Taylor Swift",0.273,0.243,0.712,-4.307,0.0577,0.156,0.111,202.319,"Change - Live From Clear Channel Stripped 2008","Live From Clear Channel Stripped 2008",2008
"516","Taylor Swift",0.425,0.58,0.491,-6.462,0.0251,0.575,0.121,76.009,"Tim McGraw","Taylor Swift",2006
"517","Taylor Swift",0.821,0.658,0.877,-2.098,0.0323,0.173,0.0962,105.586,"Picture To Burn","Taylor Swift",2006
"518","Taylor Swift",0.289,0.621,0.417,-6.941,0.0231,0.288,0.119,99.953,"Teardrops On My Guitar - Radio Single Remix","Taylor Swift",2006
"519","Taylor Swift",0.428,0.576,0.777,-2.881,0.0324,0.051,0.32,115.028,"A Place in this World","Taylor Swift",2006
"520","Taylor Swift",0.261,0.418,0.482,-5.769,0.0266,0.217,0.123,175.558,"Cold As You","Taylor Swift",2006
"521","Taylor Swift",0.591,0.589,0.805,-4.055,0.0293,0.00491,0.24,112.982,"The Outside","Taylor Swift",2006
"522","Taylor Swift",0.192,0.479,0.578,-4.963,0.0294,0.525,0.0841,146.165,"Tied Together with a Smile","Taylor Swift",2006
"523","Taylor Swift",0.504,0.594,0.629,-4.919,0.0246,0.0868,0.137,131.597,"Stay Beautiful","Taylor Swift",2006
"524","Taylor Swift",0.472,0.476,0.777,-3.771,0.0289,0.0103,0.196,167.964,"Should've Said No","Taylor Swift",2006
"525","Taylor Swift",0.374,0.403,0.627,-5.28,0.0292,0.0177,0.182,74.9,"Mary's Song (Oh My My My)","Taylor Swift",2006
"526","Taylor Swift",0.539,0.668,0.672,-4.931,0.0303,0.111,0.329,89.011,"Our Song","Taylor Swift",2006
"527","Taylor Swift",0.518,0.563,0.934,-3.629,0.0646,0.00452,0.103,143.964,"I'm Only Me When I'm With You","Taylor Swift",2006
"528","Taylor Swift",0.233,0.612,0.394,-5.723,0.0243,0.637,0.147,96.001,"Invisible","Taylor Swift",2006
"529","Taylor Swift",0.268,0.483,0.751,-5.726,0.0365,0.00349,0.128,156.092,"A Perfectly Good Heart","Taylor Swift",2006
"530","Taylor Swift",0.483,0.459,0.753,-3.827,0.0537,0.0402,0.0863,199.997,"Teardrops on My Guitar - Pop Version","Taylor Swift",2006
"531","Beyoncé",0.136,0.554,0.535,-8.959,0.186,0.0616,0.124,105.865,"I'M THAT GIRL","RENAISSANCE",2022
"532","Beyoncé",0.367,0.556,0.63,-8.15,0.102,0.000828,0.155,149.147,"COZY","RENAISSANCE",2022
"533","Beyoncé",0.464,0.545,0.641,-6.398,0.0998,0.00453,0.171,121.892,"ALIEN SUPERSTAR","RENAISSANCE",2022
"534","Beyoncé",0.642,0.78,0.689,-5.668,0.141,0.0368,0.0698,115.042,"CUFF IT","RENAISSANCE",2022
"535","Beyoncé",0.587,0.903,0.519,-9.151,0.26,0.281,0.155,114.991,"ENERGY (feat. Beam)","RENAISSANCE",2022
"536","Beyoncé",0.864,0.693,0.887,-5.039,0.0795,0.0581,0.27,114.942,"BREAK MY SOUL","RENAISSANCE",2022
"537","Beyoncé",0.22,0.792,0.919,-5.688,0.276,0.0381,0.368,92.028,"CHURCH GIRL","RENAISSANCE",2022
"538","Beyoncé",0.305,0.618,0.712,-8.246,0.114,0.14,0.575,97.057,"PLASTIC OFF THE SOFA","RENAISSANCE",2022
"539","Beyoncé",0.598,0.683,0.85,-5.042,0.0699,0.0781,0.741,107.988,"VIRGO'S GROOVE","RENAISSANCE",2022
"540","Beyoncé",0.809,0.876,0.628,-6.595,0.0935,0.0165,0.0938,118.028,"MOVE (feat. Grace Jones & Tems)","RENAISSANCE",2022
"541","Beyoncé",0.496,0.785,0.732,-5.724,0.164,0.0636,0.265,110.952,"HEATED","RENAISSANCE",2022
"542","Beyoncé",0.537,0.823,0.536,-10.123,0.319,0.0616,0.326,128.955,"THIQUE","RENAISSANCE",2022
"543","Beyoncé",0.0805,0.744,0.577,-7.228,0.0631,0.0672,0.178,135.869,"ALL UP IN YOUR MIND","RENAISSANCE",2022
"544","Beyoncé",0.108,0.789,0.614,-6.491,0.0579,0.00348,0.283,126.035,"AMERICA HAS A PROBLEM","RENAISSANCE",2022
"545","Beyoncé",0.453,0.857,0.558,-7.888,0.134,0.0122,0.288,123.973,"PURE/HONEY","RENAISSANCE",2022
"546","Beyoncé",0.208,0.674,0.625,-9.593,0.0514,0.0843,0.11,120.004,"SUMMER RENAISSANCE","RENAISSANCE",2022
"547","Beyoncé",0.181,0.509,0.36,-8.2,0.0361,0.633,0.13,129.624,"BIGGER","The Lion King: The Gift [Deluxe Edition]",2020
"548","Beyoncé",0.623,0.783,0.693,-6.747,0.174,0.197,0.0768,119.063,"FIND YOUR WAY BACK","The Lion King: The Gift [Deluxe Edition]",2020
"549","Beyoncé",0.563,0.926,0.782,-5.3,0.101,0.0194,0.355,120.005,"DON'T JEALOUS ME","The Lion King: The Gift [Deluxe Edition]",2020
"550","Beyoncé",0.867,0.795,0.671,-5.792,0.0601,0.0488,0.0752,92.001,"JA ARA E","The Lion King: The Gift [Deluxe Edition]",2020
"551","Beyoncé",0.348,0.554,0.45,-9.454,0.182,0.731,0.339,87.047,"NILE","The Lion King: The Gift [Deluxe Edition]",2020
"552","Beyoncé",0.718,0.611,0.723,-6.199,0.369,0.12,0.322,105.758,"MOOD 4 EVA (feat. Oumou Sangaré)","The Lion King: The Gift [Deluxe Edition]",2020
"553","Beyoncé",0.462,0.807,0.809,-3.713,0.0709,0.105,0.186,124.052,"WATER","The Lion King: The Gift [Deluxe Edition]",2020
"554","Beyoncé",0.605,0.526,0.609,-7.072,0.212,0.0554,0.291,88.83,"BROWN SKIN GIRL","The Lion King: The Gift [Deluxe Edition]",2020
"555","Beyoncé",0.686,0.735,0.678,-6.655,0.0896,0.00642,0.114,90.028,"KEYS TO THE KINGDOM","The Lion King: The Gift [Deluxe Edition]",2020
"556","Beyoncé",0.543,0.671,0.755,-5.831,0.0683,0.0876,0.429,67.332,"ALREADY","The Lion King: The Gift [Deluxe Edition]",2020
"557","Beyoncé",0.4,0.33,0.244,-9.508,0.0339,0.94,0.0969,136.344,"OTHERSIDE","The Lion King: The Gift [Deluxe Edition]",2020
"558","Beyoncé",0.755,0.769,0.856,-4.923,0.127,0.0162,0.125,126.95,"MY POWER","The Lion King: The Gift [Deluxe Edition]",2020
"559","Beyoncé",0.0588,0.576,0.434,-7.769,0.0491,0.284,0.118,118.259,"SCAR","The Lion King: The Gift [Deluxe Edition]",2020
"560","Beyoncé",0.0497,0.447,0.436,-8.119,0.0389,0.00971,0.0986,80.856,"SPIRIT - From Disney's ""The Lion King""","The Lion King: The Gift [Deluxe Edition]",2020
"561","Beyoncé",0.0541,0.807,0.544,-5.875,0.0409,0.00333,0.146,120.006,"BLACK PARADE - Extended Version","The Lion King: The Gift [Deluxe Edition]",2020
"562","Beyoncé",0.195,0.777,0.588,-9.759,0.0756,0.0227,0.267,119.109,"FIND YOUR WAY BACK - MELO-X Remix","The Lion King: The Gift [Deluxe Edition]",2020
"563","Beyoncé",0.0611,0.824,0.555,-5.817,0.05,0.00337,0.217,120.002,"BLACK PARADE","The Lion King: The Gift [Deluxe Edition]",2020
